Datetime,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sector,Percent Change,SMA_20,SMA_50,Buy RSI,Sell RSI,Price Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI,Middle Band,Standard Deviation,Upper Band,Lower Band,EMA_20,EMA_50,MACD,MACD Line,MFM,MFV,CMF,Low_min,High_max,%K,%D,Signal,SMA_Signal,RSI_Signal,BB_Signal,CMF_Signal,STO_Signal,Total Percent Change
2024-12-03 12:30:00-05:00,TDG,1253.9200439453125,1255.885009765625,1250.8519287109375,1253.5,15581,0.0,0.0,industrials,-0.03349846326651251,,,25,90,-0.4200439453125,0.0,0.4200439453125,3.302001953125,2.9510009765625,1.1189430228421566,52.806659300414246,,,,,1258.154500175674,1254.640184652029,3.513924402724797,4.598765661194442,0.05226649850840387,814.3643132594407,-0.1595513900654854,,,,,0,0,0,0,1,0,
2024-12-03 13:30:00-05:00,TDG,1252.4000244140625,1252.9434814453125,1249.824951171875,1252.9434814453125,10087,0.0,0.0,industrials,-0.044397172292576226,,,25,90,-0.5565185546875,0.0,0.5565185546875,2.375,3.00665283203125,0.7899149428554029,44.13142345162351,,,,,1257.6582126775443,1254.5736472713736,2.681009494451473,4.215214427845848,1.0,10087.0,-0.015757349689211515,,,,,0,0,0,0,1,0,
2024-12-03 14:30:00-05:00,TDG,1252.949951171875,1258.0,1251.4300537109375,1257.68505859375,21672,0.0,0.0,industrials,0.3784350386633495,,,25,90,4.7415771484375,4.7415771484375,-0.0,1.53116455078125,3.00665283203125,0.5092588457400378,33.74231313451948,,,,,1257.6607694314687,1254.695663401663,2.465207884185247,3.865213119113728,0.9041266420170565,19594.23258579365,0.6441824440019662,,,,,0,0,0,0,-1,0,
2024-12-03 15:30:00-05:00,TDG,1258.219970703125,1262.489990234375,1257.6199951171875,1259.2099609375,36717,0.0,0.0,industrials,0.12124675675602159,,,25,90,1.52490234375,1.52490234375,-0.0,0.92764892578125,3.00665283203125,0.3085321045045777,23.57848947247578,,,,,1257.8083114796623,1254.8726946775782,2.4241493831680145,3.5770003719245858,-0.3470359694197268,-12742.11968918411,0.24737299048731717,1247.469970703125,1284.27001953125,31.90210504667193,,1,0,1,0,-1,0,4.347976765964212
2024-12-04 09:30:00-05:00,TDG,1257.7099609375,1278.0,1257.7099609375,1276.0,31228,0.0,0.0,industrials,1.333378831438048,,,25,90,16.7900390625,16.7900390625,-0.0,2.47265625,3.00665283203125,0.8223949980714967,45.127154044088975,,,,,1259.540853243504,1255.701216454928,4.046639517421227,3.670928201023914,0.8028589305482023,25071.67868315926,0.3562247294572324,1248.18505859375,1284.27001953125,77.08181104706232,,0,0,0,0,-1,0,4.347976765964212
2024-12-04 10:30:00-05:00,TDG,1274.0,1300.8699951171875,1274.0,1299.4224853515625,67243,0.0,0.0,industrials,1.835617974260395,,,25,90,23.4224853515625,23.4224853515625,-0.0,4.81490478515625,1.86566162109375,2.5808028265776817,72.07330175854054,,,,,1263.339103920462,1257.415776019502,7.649033364599518,4.466549233739035,0.8922582784766422,59998.12341960485,0.535015551776637,1249.824951171875,1300.8699951171875,97.16425013332184,68.7160554090187,0,0,0,0,-1,1,4.347976765964212
2024-12-04 11:30:00-05:00,TDG,1299.9749755859375,1304.530029296875,1299.0899658203125,1302.8199462890625,31638,0.0,0.0,industrials,0.2614593002506549,,,25,90,3.3974609375,3.3974609375,-0.0,5.15465087890625,0.88665771484375,5.813574722929717,85.3234162585067,,,,,1267.0991841460432,1259.1963317163475,10.807876655047039,5.734814718000636,0.37130034780657467,11747.20040390441,0.7441222552372897,1249.824951171875,1304.530029296875,96.87399585847406,90.37335234628608,0,0,0,0,-1,1,4.347976765964212
2024-12-04 12:30:00-05:00,TDG,1304.1400146484375,1310.4599609375,1303.261474609375,1304.4599609375,29578,0.0,0.0,industrials,0.12588191124252024,,,25,90,1.6400146484375,1.6400146484375,-0.0,5.15164794921875,0.88665771484375,5.810187925931025,85.31611739828325,,,,,1270.6573533642772,1260.97137599953,13.410046849074433,7.269861144215396,-0.6670171273528913,-19729.032592843818,0.40492523864163227,1249.824951171875,1310.4599609375,90.1047265875077,94.7143241931012,0,0,0,0,-1,0,4.347976765964212
2024-12-04 13:30:00-05:00,TDG,1303.3050537109375,1316.31005859375,1302.8199462890625,1313.2049560546875,32797,0.0,0.0,industrials,0.6703919920165724,,,25,90,8.7449951171875,8.7449951171875,-0.0,6.0261474609375,0.325146484375,18.53363868448716,94.88062610273343,,,,,1274.7095060014592,1263.0197516879675,16.25402835204568,9.066694585781452,0.5396476368868257,17698.823546977223,0.10335795430459414,1249.824951171875,1316.31005859375,95.3296269503494,94.10278313211039,-1,0,-1,0,-1,1,4.347976765964212
2024-12-04 14:30:00-05:00,TDG,1312.4599609375,1317.5899658203125,1310.9449462890625,1313.4749755859375,44387,0.0,0.0,industrials,0.020561872692081984,1273.8872924804687,,25,90,0.27001953125,0.27001953125,-0.0,6.0531494140625,0.09765625,61.98425,98.41230148807043,1273.8872924804687,21.54046218079703,1302.9669164245447,1250.192784081592,1278.4014554856951,1264.9983879192605,18.422173264178355,10.937790321460833,-0.23851862737894042,-10587.126313469029,-0.1181818939260751,1249.824951171875,1317.5899658203125,93.92755944092475,93.12063765959395,-1,0,-1,-1,1,1,
2024-12-04 15:30:00-05:00,TDG,1314.4200439453125,1314.4200439453125,1303.8399658203125,1309.1600341796875,65138,0.0,0.0,industrials,-0.328513408055231,1276.8457946777344,,25,90,-4.31494140625,0.0,4.31494140625,6.0531494140625,0.48714599609375,12.425739845139951,92.55162090481,1276.8457946777344,22.140543015732785,1306.7355277489737,1252.4911973604283,1281.330843932742,1266.7302171843753,19.57379469996704,12.664991197162076,0.005676573749307735,369.7606608824072,0.052567121698617186,1249.824951171875,1317.5899658203125,87.56005339280279,92.27241326135898,-1,-2,-1,-1,1,0,
2024-12-05 09:30:00-05:00,TDG,1294.3499755859375,1308.68994140625,1294.0,1304.469970703125,39038,0.0,0.0,industrials,-0.3582498208098195,1279.1062927246094,,25,90,-4.6900634765625,0.0,4.6900634765625,6.0531494140625,0.90050048828125,6.721983488999444,87.04995936051176,1279.1062927246094,22.554620832789404,1309.555030848875,1254.296209808541,1283.5345702918262,1268.210207518444,19.864763571284357,14.104945671986533,0.42546119328569054,16609.15406348679,0.043024093555597026,1249.824951171875,1317.5899658203125,80.63898431181109,87.37553238184621,0,-2,0,0,1,0,
2024-12-05 10:30:00-05:00,TDG,1303.949951171875,1311.5050048828125,1299.3900146484375,1299.3900146484375,36650,0.0,0.0,industrials,-0.3894268299598602,1280.4537963867188,,25,90,-5.0799560546875,0.0,5.0799560546875,5.57899169921875,1.40849609375,3.960956458434445,79.84259671741657,1280.4537963867188,22.937192631071234,1311.4190064386648,1255.2228844925403,1285.0446126115035,1269.4329450529535,19.425524632712722,15.16906146413177,-1.0,-36650.0,-0.13968361861893974,1249.824951171875,1317.5899658203125,73.14255554094439,80.44719774851941,0,-2,0,0,1,0,
2024-12-05 11:30:00-05:00,TDG,1299.3900146484375,1299.3900146484375,1289.4599609375,1291.1075439453125,25947,0.0,0.0,industrials,-0.6374122172522534,1281.0091735839844,,25,90,-8.282470703125,0.0,8.282470703125,5.42650146484375,2.2367431640625,2.426072672102339,70.81206104754426,1281.0091735839844,23.059772262717257,1312.1398661386527,1255.6434240949955,1285.622034643295,1270.2829293232421,18.085882878802522,15.752425747065923,-0.6681623169877193,-17336.807638880353,-0.367763600879555,1249.824951171875,1317.5899658203125,60.9202152284776,71.56725169374437,0,-2,0,0,1,0,
2024-12-05 12:30:00-05:00,TDG,1294.31005859375,1297.4599609375,1285.72998046875,1290.989990234375,24087,0.0,0.0,industrials,-0.009104873679099956,1281.4916748046876,,25,90,-0.1175537109375,0.0,0.1175537109375,3.74749755859375,2.24849853515625,1.6666666666666665,62.5,1281.4916748046876,23.167763411467376,1312.7681554101684,1256.0071350520734,1286.133268509112,1271.0949709276003,16.85147916800065,15.972236431252869,-0.1031511468176331,-2484.6016733963284,-0.6514628917940645,1249.824951171875,1317.5899658203125,60.74674266074134,64.93650447672111,0,-2,0,0,1,0,
2024-12-05 13:30:00-05:00,TDG,1291.780029296875,1293.56005859375,1287.9930419921875,1290.1199951171875,15226,0.0,0.0,industrials,-0.06738976473624758,1282.501171875,,25,90,-0.8699951171875,0.0,0.8699951171875,1.4052490234375,2.335498046875,0.601691371704543,37.56599943871923,1282.501171875,23.077164733614314,1313.6553442653792,1257.1162906680242,1286.5129567575002,1271.8410503075843,15.63648725333178,15.905086595668651,-0.23587325951101853,-3591.406249314768,-0.3587621140299027,1251.4300537109375,1317.5899658203125,58.47943289629545,60.0487969285048,0,-2,0,0,1,0,
2024-12-05 14:30:00-05:00,TDG,1290.10498046875,1294.02001953125,1286.14599609375,1286.3349609375,19980,0.0,0.0,industrials,-0.2933862116712427,1283.8109191894532,,25,90,-3.7850341796875,0.0,3.7850341796875,1.0655029296875,2.71400146484375,0.39259482483324415,28.191604466163042,1283.8109191894532,22.476798489267274,1314.154597149964,1259.086440851259,1286.496004774643,1272.4094389597378,14.156238860845406,15.555317048704003,-0.9520029765595932,-19021.01947166067,-0.42327133716242676,1257.6199951171875,1317.5899658203125,47.88224086762173,55.70280547488617,0,-2,0,0,1,0,
2024-12-05 15:30:00-05:00,TDG,1287.4150390625,1294.18994140625,1285.3831787109375,1292.3299560546875,59877,0.0,0.0,industrials,0.46605241241506334,1285.3369140625,,25,90,5.9949951171875,5.9949951171875,-0.0,1.5010009765625,2.71400146484375,0.5530582779729323,35.61091594674667,1285.3369140625,21.933974909551388,1314.9477801903943,1261.2095416619934,1287.0516191822664,1273.1906357085595,13.451954409856626,15.134644520934529,0.5776006653267725,34584.99503777116,0.12591703371576116,1257.7099609375,1317.5899658203125,57.81561839371954,54.72576405254557,0,-2,0,0,-1,1,
2024-12-06 09:30:00-05:00,TDG,1291.68994140625,1295.2900390625,1272.6700439453125,1286.5999755859375,35081,0.0,0.0,industrials,-0.443383707226197,1286.8571655273438,,25,90,-5.72998046875,0.0,5.72998046875,0.62650146484375,3.28699951171875,0.19059980465776116,16.008721311066324,1286.8571655273438,20.833934362881806,1314.9829769172343,1263.9398377281739,1287.0086055064257,1273.7164921743392,12.204560659814888,14.548627748710603,0.23164762578047846,8126.430360004964,0.20611465247451188,1272.6700439453125,1317.5899658203125,31.01058741684421,45.56948222606183,1,-2,1,0,-1,0,0.14881821968572018
2024-12-06 10:30:00-05:00,TDG,1286.364990234375,1287.0150146484375,1273.550048828125,1277.635009765625,35182,0.0,0.0,industrials,-0.6967951181741427,1288.0429138183595,,25,90,-8.9649658203125,0.0,8.9649658203125,0.59949951171875,4.18349609375,0.14330108079086815,12.533975800297583,1288.0429138183595,19.49234370382305,1314.3575778185207,1266.601335744154,1286.11588210254,1273.8701595308603,10.210001001227965,13.680902399214077,-0.3932459997280268,-13835.180762431439,0.2218860045746479,1272.6700439453125,1317.5899658203125,11.052926214183225,33.29304400824899,1,-2,1,0,-1,0,0.14881821968572018
2024-12-06 11:30:00-05:00,TDG,1277.0699462890625,1280.949951171875,1271.6949462890625,1274.989990234375,27712,0.0,0.0,industrials,-0.2070246597058456,1289.117413330078,,25,90,-2.64501953125,0.0,2.64501953125,0.59949951171875,4.01650390625,0.14925903863454013,12.987414813972492,1289.117413330078,18.02505965141524,1313.4512438594886,1269.2898477135213,1285.056273353191,1273.91407446041,8.26466542937601,12.597655005246462,-0.28794333724626403,-7979.485761768468,-0.13971151992033626,1271.6949462890625,1317.5899658203125,7.179524007106912,16.414345879378114,1,-2,1,0,1,0,0.14881821968572018
2024-12-06 12:30:00-05:00,TDG,1275.0400390625,1275.2550048828125,1270.3349609375,1270.3349609375,33922,0.0,0.0,industrials,-0.3651032033607837,1289.9869873046875,,25,90,-4.655029296875,0.0,4.655029296875,0.59949951171875,4.01300048828125,0.14938934432462853,12.997279386856377,1289.9869873046875,16.54699324767575,1312.3254281890497,1271.7852947322442,1283.6542435993158,1273.7737170673547,6.1743239259863,11.312988789394431,-1.0,-33922.0,-0.5756968530428845,1270.3349609375,1317.5899658203125,0.0,6.077483407096712,1,-2,1,0,1,0,0.14881821968572018
2024-12-06 13:30:00-05:00,TDG,1268.62939453125,1275.0,1268.62939453125,1269.52001953125,21606,0.0,0.0,industrials,-0.0641516947347931,1290.5787353515625,,25,90,-0.81494140625,0.0,0.81494140625,0.59949951171875,3.5864990234375,0.16715451692613495,14.321541364236836,1290.5787353515625,15.510158948601424,1311.5174499321745,1273.517560508101,1282.3081270214047,1273.6069053992721,4.36851111515648,9.924093254546841,-0.7203954932168315,-15564.865026442862,-0.690369423212534,1268.62939453125,1317.5899658203125,1.8190657840607354,2.999529930389216,1,-2,1,0,1,0,0.14881821968572018
2024-12-06 14:30:00-05:00,TDG,1269.3800048828125,1272.760009765625,1268.1300048828125,1270.8399658203125,25537,0.0,0.0,industrials,0.10397207359911231,1291.1602355957032,,25,90,1.3199462890625,1.3199462890625,-0.0,0.731494140625,2.758251953125,0.2652020747402149,20.96124247936197,1291.1602355957032,14.45426861973102,1310.67349823234,1275.260540113999,1281.2159211927294,1273.4983979648032,3.018501645811284,8.54297493279973,0.1706082417147829,4356.822668670411,-0.5567142707428909,1268.1300048828125,1314.4200439453125,5.854306871163056,2.557790885074597,1,-2,1,0,1,1,0.14881821968572018
2024-12-06 15:30:00-05:00,TDG,1270.4549560546875,1279.4200439453125,1270.4549560546875,1279.4200439453125,45424,0.0,0.0,industrials,0.6751501649117309,1291.3312377929688,,25,90,8.580078125,8.580078125,-0.0,1.589501953125,2.74649658203125,0.5787380051823835,36.65826776087048,1291.3312377929688,14.28471075723006,1310.6155973152293,1275.6180559600157,1281.044885264404,1273.7306193758036,2.769054863522115,7.388190918944208,1.0,45424.0,0.36963450951448734,1268.1300048828125,1311.5050048828125,26.028908501440924,11.23409371888824,0,-2,0,0,-1,1,0.14881821968572018
2024-12-09 09:30:00-05:00,TDG,1278.75,1278.75,1251.300048828125,1254.3050537109375,29065,0.0,0.0,industrials,-1.9629980281478665,1289.0753662109375,,25,90,-25.114990234375,0.0,25.114990234375,1.589501953125,5.17099609375,0.3073879624558554,23.511610270484994,1289.0753662109375,16.352526210226006,1311.1512765947427,1271.087587379689,1278.4982346402642,1272.9688324869853,0.040088622595931156,5.918570459674553,-0.7810557210832926,-22701.3845332859,0.2707239931156351,1251.300048828125,1311.5050048828125,4.991291547630875,12.29150230674495,1,-2,1,0,-1,0,0.14881821968572018
2024-12-09 10:30:00-05:00,TDG,1256.0,1270.1800537109375,1250.4849853515625,1270.1800537109375,43775,0.0,0.0,industrials,1.2656410777452276,1287.4433715820312,,25,90,15.875,15.875,-0.0,3.177001953125,4.79249267578125,0.6629122187666359,39.86453471719095,1287.4433715820312,16.53632107504014,1309.7674050333353,1269.2534183994871,1277.7060269327092,1272.8594686134147,-0.5603528685619494,4.622785794027253,1.0,43775.0,0.5622811292254118,1250.4849853515625,1299.3900146484375,40.27207148740734,23.76409051215971,0,-2,0,0,-1,1,0.14881821968572018
2024-12-09 11:30:00-05:00,TDG,1269.5,1269.5,1257.100341796875,1258.3299560546875,23467,0.0,0.0,industrials,-0.9329462875463213,1285.1368713378906,,25,90,-11.85009765625,0.0,11.85009765625,2.57750244140625,5.97750244140625,0.43120056690430636,30.128591119621703,1285.1368713378906,17.24006374711961,1308.410957396502,1266.172801216059,1275.8606868490879,1272.2896838071902,-2.2188419540539144,3.2544602444110198,-0.8016696528775916,-18812.781744078442,0.02347527929055686,1250.4849853515625,1297.4599609375,16.700318851200173,20.65456062874613,0,-2,0,0,1,0,0.14881821968572018
2024-12-09 12:30:00-05:00,TDG,1258.3299560546875,1261.9150390625,1258.0250244140625,1260.675048828125,14251,0.0,0.0,industrials,0.18636548880948123,1282.5103759765625,,25,90,2.3450927734375,2.3450927734375,-0.0,2.81201171875,5.40450439453125,0.5203088967039123,34.22389343586438,1282.5103759765625,16.73283878966685,1305.0997083426128,1264.104253307929,1274.4144356089962,1271.8342079256581,-3.293849182688291,1.9447983589911577,0.36247528791539835,5165.635328082341,0.36969866840101484,1250.4849853515625,1295.2900390625,22.74311184248167,26.57183406036306,0,-2,0,0,-1,0,0.14881821968572018
2024-12-09 13:30:00-05:00,TDG,1260.47998046875,1264.739990234375,1259.3599853515625,1260.0699462890625,17000,0.0,0.0,industrials,-0.04799829580389714,1279.8401245117188,,25,90,-0.6051025390625,0.0,0.6051025390625,2.81201171875,4.56851806640625,0.6155194480738965,38.10040472169801,1279.8401245117188,15.764603226915304,1301.1223388680546,1262.499060962112,1273.0482937690024,1271.3728643320662,-4.187294729815903,0.7183797412297455,-0.7360742404646836,-12513.262087899622,-0.4780951150242283,1250.4849853515625,1295.2900390625,21.392588879232132,20.278673190971325,0,-2,0,0,1,1,0.14881821968572018
2024-12-09 14:30:00-05:00,TDG,1261.1700439453125,1261.5450439453125,1255.300048828125,1257.2349853515625,19185,0.0,0.0,industrials,-0.22498441025825544,1277.2438720703126,,25,90,-2.8349609375,0.0,2.8349609375,2.81201171875,4.58751220703125,0.6129709506690899,38.002603234411524,1277.2438720703126,14.935750579101146,1297.4071353520992,1260.8145464333013,1271.5422643959128,1270.81843770538,-5.150507789534913,-0.4553977649231864,-0.3803240876483121,-7296.517621532867,-0.2903510266744022,1250.4849853515625,1295.2900390625,15.06526483273077,19.733655184814857,0,-2,0,0,1,0,0.14881821968572018
2024-12-09 15:30:00-05:00,TDG,1259.449951171875,1259.68994140625,1255.31005859375,1259.56005859375,37435,0.0,0.0,industrials,0.18493545512792142,1274.9983764648437,,25,90,2.3250732421875,2.3250732421875,-0.0,3.04451904296875,4.12200927734375,0.738600725549715,42.482481152547685,1274.9983764648437,13.971904259107914,1293.8604472146394,1259.6292817798249,1270.401101938564,1270.3769326421789,-5.646623135083701,-1.4936428389552892,0.9406911928651059,35214.77480490524,0.2092501371294858,1250.4849853515625,1295.2900390625,20.25457507703457,18.904142929665824,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 09:30:00-05:00,TDG,1261.9000244140625,1261.9000244140625,1251.0899658203125,1255.9200439453125,20676,0.0,0.0,industrials,-0.2889909555008785,1272.8248779296875,,25,90,-3.6400146484375,0.0,3.6400146484375,3.04451904296875,4.4045166015625,0.6912266017770732,40.87131795649146,1272.8248779296875,13.344852949610386,1290.8404294116615,1258.145539685116,1269.0219535582542,1269.809995830537,-6.360009036582142,-2.4669160784806596,-0.10637336826414924,-2199.3757622295498,0.33273237193571237,1250.4849853515625,1287.0150146484375,14.878330782545932,16.732723564103757,0,-2,0,0,-1,0,0.14881821968572018
2024-12-10 10:30:00-05:00,TDG,1255.9300537109375,1263.7249755859375,1254.574951171875,1258.31005859375,16395,0.0,0.0,industrials,0.1902999048354781,1271.1850036621095,,25,90,2.3900146484375,2.3900146484375,-0.0,3.15152587890625,4.4045166015625,0.7155213985998481,41.70868397117244,1271.1850036621095,12.99039575616593,1288.7220379329335,1256.895568330327,1268.0017730854443,1269.3590178996826,-6.639619915595858,-3.3014568459037,-0.18358525554651334,-3009.8802646850863,0.40272620698991485,1250.4849853515625,1280.949951171875,25.685481770572466,20.272795876717655,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 11:30:00-05:00,TDG,1258.31494140625,1261.31005859375,1255.10498046875,1260.4100341796875,16278,0.0,0.0,industrials,0.1668885638794304,1269.656005859375,,25,90,2.0999755859375,2.0999755859375,-0.0,2.503515625,4.4045166015625,0.5683973637678829,36.24064774008404,1269.656005859375,12.31892648419836,1286.2865566130429,1256.1051867267568,1267.278750332515,1269.0080773616437,-6.598648773460582,-3.9608952314150767,0.7099071451054454,11555.86850802644,0.11896403833458548,1250.4849853515625,1279.4200439453125,34.30111881739483,24.95497712350441,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 12:30:00-05:00,TDG,1259.905029296875,1262.800048828125,1259.5174560546875,1261.52001953125,8141,0.0,0.0,industrials,0.08806541692480963,1268.226007080078,,25,90,1.1099853515625,1.1099853515625,-0.0,2.61451416015625,1.893017578125,1.3811357012045706,58.00323352028533,1268.226007080078,11.447556695760378,1283.6802086193545,1255.6336947147415,1266.7302997800136,1268.7144280349617,-6.400212636888909,-4.448758712509844,0.22011081774571417,1791.922167267859,0.25329324277476384,1250.4849853515625,1279.4200439453125,38.13724497544676,32.707948521138015,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 13:30:00-05:00,TDG,1261.5675048828125,1265.800048828125,1261.5474853515625,1265.800048828125,16834,0.0,0.0,industrials,0.33927557475190717,1267.1992614746093,,25,90,4.280029296875,4.280029296875,-0.0,1.45501708984375,1.893017578125,0.7686231267249607,43.458841802450856,1267.1992614746093,10.629530525388844,1281.5491276838843,1255.5067778966816,1266.6417044512625,1268.6001386543014,-5.761043885584286,-4.711215747124732,1.0,16834.0,0.7316265647418199,1250.4849853515625,1279.4200439453125,52.92909093977286,41.78915157753815,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 14:30:00-05:00,TDG,1264.655029296875,1268.8299560546875,1264.6025390625,1265.7850341796875,18269,0.0,0.0,industrials,-0.0011861785320199658,1265.8720153808595,,25,90,-0.0150146484375,0.0,0.0150146484375,1.45501708984375,0.70950927734375,2.0507372296681177,67.2210379092929,1265.8720153808595,8.831665663694427,1277.794764026847,1256.1571831507956,1266.5601168063506,1268.489742400395,-5.203032572341499,-4.809579112168086,-0.44055903670122143,-8048.573041494615,0.2445969180874396,1250.4849853515625,1279.4200439453125,52.87720008775039,47.98117866765667,0,-2,0,0,-1,1,0.14881821968572018
2024-12-10 15:30:00-05:00,TDG,1265.68994140625,1265.68994140625,1261.6099853515625,1262.9000244140625,30308,0.0,0.0,industrials,-0.22792256881869477,1264.6870178222657,,25,90,-2.885009765625,0.0,2.885009765625,1.2205078125,0.99801025390625,1.2229411548858202,55.01455367803633,1264.6870178222657,7.3737373987052734,1274.6415633105178,1256.57590668369,1266.2115365785137,1268.2705377734799,-5.001024220703812,-4.847868133875231,-0.3676210992430362,-11141.860275857942,-0.03602503122338079,1250.4849853515625,1278.75,43.92369583713026,49.90999562155117,0,-2,0,0,1,0,0.14881821968572018
2024-12-11 09:30:00-05:00,TDG,1271.56005859375,1271.56005859375,1257.5899658203125,1263.25,25984,0.0,0.0,industrials,0.027712057896267517,1263.9677673339843,1273.7047729492188,25,90,0.3499755859375,0.3499755859375,-0.0,1.25550537109375,0.9375,1.3392057291666668,57.25044669943391,1263.9677673339843,6.716578706276649,1273.0351485874578,1256.57953075708,1265.9294854757982,1268.0736539392258,-4.762820186632325,-4.83085854442665,-0.1896926854416609,-4928.974738516117,-0.3234855763182988,1250.4849853515625,1271.56005859375,60.56925402700307,52.456716650627904,0,-2,0,0,1,1,0.14881821968572018
2024-12-11 10:30:00-05:00,TDG,1262.9300537109375,1275.3699951171875,1262.9300537109375,1273.4599609375,19456,0.0,0.0,industrials,0.8082296408074452,1263.8912658691406,1274.1741723632813,25,90,10.2099609375,10.2099609375,-0.0,2.27650146484375,0.65400390625,3.4808682992384643,77.68289685796049,1263.8912658691406,6.591986574992833,1272.790447745381,1256.6400806366485,1266.646673615008,1268.2848816646483,-3.5136768210106766,-4.567422199743455,0.6929191035051223,13481.43407779566,-0.034184413272672555,1251.0899658203125,1275.3699951171875,92.13331188223346,65.54208724878893,0,-2,0,-1,1,1,0.14881821968572018
